Customer,CPU_Workload,GPU_Workload,CPU_Model,GPU_Model,CPU_Count,GPU_Count,Cooling,CPU_DVFS,GPU_DVFS,Calc_Time_sec,Max_Power_W,CPU_Temp_C,GPU_Temp_C,CPU_Leak_W,GPU_Leak_W,CPU_Active_Main_W,GPU_Active_Main_W,Bottleneck
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F1,F1,6.032835199485199,9670.010701754387,24.0,55.0,46.53,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F1,F2,4.968220164281929,12160.831754385967,24.0,70.0,46.53,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F1,F3,4.44525137505927,15993.196666666669,24.0,70.0,46.53,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F2,F0,6.496894540359758,7074.640701754386,26.0,39.0,57.026666666666664,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F2,F1,6.032831576296794,9680.507368421053,26.0,55.0,57.026666666666664,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F2,F2,4.968216541093524,12171.328421052633,26.0,70.0,57.026666666666664,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F2,F3,4.445247751870864,16003.693333333335,26.0,70.0,57.026666666666664,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F3,F0,6.496893496881497,7085.764035087719,28.0,39.0,68.15,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F3,F1,6.032830532818533,9691.630701754388,28.0,55.0,68.15,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F3,F2,4.968215497615263,12182.451754385966,28.0,70.0,68.15,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F3,F3,4.445246708392603,16014.816666666668,28.0,70.0,68.15,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
